https,iframe,ip,length_hostname,length_url,nb_and,nb_at,nb_dots,nb_hyphens,nb_percent,nb_underscore,num_subdomains,popup_window,submit_email,label
1,0,0,20,36,0,0,2,0,0,0,1,0,0,1
1,0,0,18,51,0,0,2,1,0,0,1,0,0,0
1,0,0,34,42,0,0,2,0,0,0,1,0,0,1
0,0,0,22,105,0,0,4,2,0,6,2,0,0,0
1,0,0,11,31,0,0,2,0,0,0,1,0,0,1
1,0,1,12,253,10,0,14,0,0,0,0,0,0,1
1,0,0,20,28,0,0,2,0,0,0,1,0,0,0
1,0,0,15,23,0,0,2,0,0,0,1,0,0,0
1,0,0,30,42,0,0,2,0,0,0,1,0,0,1
1,0,0,22,29,0,0,2,0,0,0,1,0,0,1
1,0,0,17,119,0,1,4,1,0,0,0,0,0,1
0,0,0,16,56,0,0,2,0,0,3,1,0,0,0
1,0,0,12,29,0,0,1,0,0,0,0,0,0,1
1,0,0,16,36,0,0,2,0,0,1,1,0,0,0
1,0,0,15,31,0,0,2,0,0,0,1,0,0,1
1,0,0,34,42,0,0,5,0,0,0,4,0,0,1
0,0,0,16,82,0,0,2,0,0,2,1,0,0,1
0,0,0,19,28,0,0,2,0,0,0,1,0,0,0
1,0,0,23,38,0,0,3,0,0,0,1,0,0,1
1,0,0,19,47,0,0,2,1,0,0,1,0,0,0
0,0,0,30,39,0,0,2,1,0,0,1,0,0,1
1,0,0,16,54,0,0,3,4,0,0,1,0,0,0
1,0,1,11,404,0,0,2,1,0,0,0,0,0,1
1,0,0,25,78,1,0,3,0,0,0,1,0,0,1
1,0,0,33,69,0,0,2,1,0,0,1,0,0,1
1,0,0,14,31,0,0,2,1,0,0,1,0,0,0
1,0,0,23,57,0,0,2,1,0,0,0,0,0,1
1,0,0,19,26,0,0,2,0,0,0,1,0,0,0
0,0,0,23,31,0,0,2,0,0,0,1,0,0,0
1,0,0,15,67,0,0,2,1,0,0,1,0,0,1
1,0,0,27,94,0,0,4,0,0,0,2,0,0,1
1,0,0,16,77,0,0,1,1,0,0,0,0,0,1
0,0,0,7,16,0,0,1,0,0,0,0,0,0,0
1,0,1,18,68,0,0,3,1,0,0,1,0,0,0
0,0,0,11,29,0,0,1,0,0,0,0,0,0,0
1,0,0,26,49,0,0,2,0,0,1,1,0,0,0
1,0,0,10,50,0,0,3,0,0,0,1,0,0,0
0,0,0,13,28,0,0,2,0,0,1,1,0,0,0
1,0,0,11,18,0,0,2,0,0,0,0,0,0,1
1,0,0,12,46,0,0,1,1,0,0,0,0,0,0
1,0,0,21,29,0,0,2,0,0,0,1,0,0,0
0,0,0,14,23,0,0,2,0,0,0,1,0,0,0
1,0,0,16,58,0,0,3,0,0,0,0,0,0,1
0,0,0,18,27,0,0,2,0,0,0,1,0,0,0
1,0,0,21,63,0,0,2,0,0,1,0,0,0,1
0,0,0,11,101,0,0,1,7,0,0,0,0,0,0
1,0,1,50,125,2,0,4,1,0,2,3,0,0,1
1,0,0,19,42,0,0,2,2,0,0,1,0,0,1
0,0,0,10,19,0,0,2,0,0,0,1,0,0,0
1,0,0,12,19,0,0,2,0,0,0,1,0,0,0
0,0,0,23,32,0,0,2,0,0,0,1,0,0,0
1,0,0,21,51,0,0,2,0,0,0,1,0,0,1
0,0,0,16,66,0,0,2,0,0,4,1,0,0,0
0,0,1,37,243,0,0,2,15,0,1,1,0,0,1
1,0,0,14,73,0,0,1,1,0,0,0,0,0,1
1,0,0,18,44,0,0,2,0,0,1,1,0,0,0
1,0,0,22,70,0,0,2,2,0,0,0,0,0,0
1,0,0,19,27,0,0,2,0,0,0,1,0,0,0
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
1,0,0,13,23,0,0,2,0,0,0,1,0,0,0
1,0,0,19,27,0,0,2,0,0,0,1,0,0,0
0,0,0,12,21,0,0,2,0,0,0,1,1,0,0
1,0,0,24,49,0,0,3,0,0,0,1,0,0,0
1,0,0,31,38,0,0,2,0,0,0,1,0,0,1
1,0,1,13,218,2,0,1,2,0,2,0,0,0,1
1,0,0,15,29,0,0,3,0,0,0,1,0,0,1
0,0,0,23,32,0,0,2,1,0,0,1,0,0,0
1,0,0,26,34,0,0,4,0,0,0,3,0,0,1
1,0,1,14,93,0,0,2,0,0,0,1,0,0,1
0,0,0,13,133,1,0,1,2,0,2,0,0,0,1
1,0,0,15,39,0,0,2,2,0,0,1,0,0,0
0,0,1,50,128,2,0,4,1,0,2,3,0,0,1
1,0,0,14,48,0,0,3,2,0,0,1,0,0,0
0,0,0,19,28,0,0,2,0,0,0,1,0,0,0
0,0,0,28,37,0,0,2,1,0,0,1,0,0,0
0,0,0,15,24,0,0,2,0,0,0,1,0,0,0
0,0,0,15,27,0,0,2,0,0,0,1,0,0,0
1,0,1,17,372,5,1,5,0,0,0,1,0,0,1
0,0,0,13,22,0,0,2,0,0,0,1,0,0,0
1,0,0,24,39,0,0,2,0,0,0,1,0,0,1
1,0,0,13,40,0,0,3,0,0,1,1,0,0,0
1,0,0,13,35,0,0,3,0,0,1,1,0,0,0
1,0,0,27,42,0,0,2,0,0,0,1,0,0,0
0,0,0,15,69,0,0,2,1,0,0,1,0,0,1
1,0,0,39,47,0,0,2,0,0,0,1,0,0,0
1,0,0,18,50,0,0,1,3,0,0,0,0,0,0
1,0,0,14,22,0,0,2,0,0,0,1,0,0,0
0,0,0,19,32,0,0,2,0,0,2,1,0,0,0
1,0,1,32,105,0,0,3,1,0,0,1,0,0,1
1,0,0,31,38,0,0,2,1,0,0,1,0,0,1
0,0,1,16,319,3,0,4,8,14,0,1,0,0,1
0,0,0,29,142,0,0,3,2,0,0,1,0,0,1
0,0,0,15,24,0,0,2,0,0,0,1,0,0,0
1,0,1,11,91,0,0,2,1,0,0,0,0,0,1
0,0,0,9,18,0,0,1,0,0,0,0,0,0,0
1,0,0,20,28,0,0,2,0,0,0,1,0,0,1
0,0,0,41,73,0,0,4,2,0,0,3,0,0,1
0,0,0,16,53,0,0,2,0,0,2,1,0,0,0
0,0,0,16,43,0,0,2,1,0,0,1,0,0,0
1,0,0,10,37,0,0,2,1,0,0,1,0,0,1
0,0,1,17,72,0,0,2,2,0,0,1,0,0,0
0,0,0,26,66,0,0,2,1,0,0,1,0,0,0
1,0,0,23,30,0,0,2,0,0,0,1,0,0,1
0,0,0,11,20,0,0,2,0,0,0,1,0,0,0
1,0,0,17,59,0,0,2,4,0,0,1,0,0,0
1,0,1,15,153,0,0,2,14,0,0,0,0,0,1
0,0,0,23,32,0,0,2,1,0,0,1,0,0,0
1,0,0,12,41,0,0,3,0,0,0,1,0,0,1
0,0,0,20,50,0,0,3,0,0,0,1,0,0,0
1,0,0,11,37,0,0,2,1,0,0,1,0,0,0
0,0,0,10,19,0,0,1,0,0,0,0,0,0,0
1,0,0,36,92,0,0,2,1,0,3,1,0,0,1
1,0,1,38,117,0,0,2,1,0,0,1,0,0,1
1,0,0,32,47,0,0,3,2,0,0,2,0,0,0
1,0,1,23,52,0,0,3,0,0,0,2,0,0,1
1,0,0,28,109,0,0,7,0,0,1,2,0,0,1
0,0,0,16,33,0,0,2,0,0,0,1,0,0,0
0,0,0,15,43,0,0,2,0,0,0,1,0,0,0
1,0,1,18,85,0,0,4,0,0,0,2,0,0,1
0,0,0,12,44,0,0,3,1,0,0,0,0,0,1
0,0,0,23,75,0,0,4,0,0,0,1,0,0,1
0,0,0,16,50,0,0,2,0,0,2,1,0,0,0
1,0,0,13,62,2,0,2,0,0,0,0,0,0,0
1,0,0,22,30,0,0,2,0,0,0,1,0,0,0
0,0,1,50,128,2,0,4,1,0,2,3,0,0,1
1,0,0,14,45,0,0,3,1,0,0,1,0,0,0
1,0,0,22,29,0,0,2,0,0,0,1,0,0,1
1,0,0,212,261,0,1,13,0,0,0,11,0,0,1
1,0,0,9,22,0,0,2,0,0,0,1,0,0,0
1,0,0,16,24,0,0,2,0,0,0,1,0,0,0
1,0,1,27,77,0,0,3,0,0,0,0,0,0,1
1,0,1,13,188,2,0,4,0,0,1,2,0,0,1
1,0,0,13,21,0,0,1,0,0,0,0,0,0,1
1,0,1,15,162,3,0,6,1,0,3,0,0,0,1
1,0,0,22,115,0,0,3,0,7,0,1,0,0,0
1,0,0,17,25,0,0,2,1,0,0,1,0,0,0
1,0,0,20,74,0,0,2,5,0,0,0,0,0,0
1,0,0,14,31,0,0,3,0,0,0,1,0,0,1
0,0,0,18,52,0,0,2,1,0,0,1,0,0,0
1,0,0,22,40,0,0,2,0,0,0,1,0,0,0
1,0,0,29,59,0,0,3,0,0,2,1,0,0,1
0,0,0,28,57,0,0,3,3,0,0,1,0,0,1
0,0,0,28,37,0,0,2,0,0,0,1,0,0,0
0,0,0,13,25,0,0,1,0,0,0,0,0,0,0
1,0,0,8,77,0,0,2,2,0,0,0,0,0,1
1,0,0,11,47,0,0,2,0,0,1,0,0,0,1
0,0,0,16,25,0,0,2,1,0,0,1,0,0,0
0,0,0,25,34,0,0,2,0,0,0,1,0,0,0
1,0,0,27,44,0,0,2,0,0,0,1,0,0,1
0,0,0,10,25,0,0,1,0,0,0,0,0,0,1
0,0,1,50,127,2,0,4,1,0,2,3,0,0,1
0,0,0,16,38,0,0,2,1,0,0,1,0,0,0
1,0,0,51,79,0,0,5,2,0,0,3,0,0,1
0,0,0,10,19,0,0,2,0,0,0,1,0,0,0
0,0,0,16,82,0,0,2,0,0,1,1,0,0,1
0,0,0,17,40,0,0,1,2,0,0,0,0,0,1
0,0,0,10,40,0,0,1,0,0,2,0,0,0,1
0,0,0,21,30,0,0,2,0,0,0,1,0,0,0
0,0,0,16,25,0,0,2,0,0,0,1,0,0,0
1,0,0,14,36,0,0,1,1,0,0,0,0,0,0
1,0,0,14,26,0,0,1,0,0,0,0,0,0,1
1,0,0,30,38,0,0,3,1,0,0,2,0,0,1
1,0,1,11,210,2,0,2,1,0,1,0,0,0,1
1,0,0,24,32,0,0,2,0,0,0,1,0,0,1
0,0,1,50,126,2,0,4,1,0,2,3,0,0,1
1,0,1,14,96,0,0,3,0,0,1,1,0,0,1
1,0,0,22,30,0,0,2,0,0,0,1,0,0,0
1,0,0,18,25,0,0,2,0,0,0,1,0,0,0
0,0,0,18,27,0,0,2,0,0,0,1,0,0,0
1,0,0,12,82,0,0,1,7,0,0,0,0,0,0
0,0,0,19,50,0,0,1,0,0,0,0,0,0,1
0,0,1,17,92,0,0,1,9,0,0,0,0,0,0
1,0,1,23,77,0,0,1,0,0,0,0,0,0,1
1,0,0,14,42,0,0,3,0,0,0,1,0,0,0
1,0,0,12,38,0,0,1,0,0,0,0,0,0,1
1,0,0,19,26,0,0,2,0,0,0,1,0,0,1
1,0,1,12,180,3,0,6,2,0,3,0,0,0,1
1,0,1,11,97,3,0,1,0,0,2,0,0,0,1
1,0,0,10,17,0,0,1,0,0,0,0,0,0,0
0,0,0,26,35,0,0,2,0,0,0,1,0,0,1
0,0,0,16,72,0,0,2,5,0,0,1,0,0,0
0,0,0,18,27,0,0,3,0,0,0,2,0,0,0
0,0,0,5,16,0,0,1,0,0,0,0,0,0,1
0,0,0,10,63,0,0,2,1,0,0,0,0,0,1
1,0,1,11,83,0,0,1,11,0,0,0,0,0,0
1,0,0,16,41,0,0,1,0,0,0,0,0,0,1
0,0,0,22,31,0,0,1,0,0,0,0,0,0,0
0,0,0,16,42,0,0,3,0,0,0,1,1,0,0
1,0,0,15,52,0,0,3,0,0,0,1,0,0,0
1,0,0,15,52,0,0,3,2,0,0,1,0,0,0
1,0,0,23,76,0,0,3,3,0,0,1,0,0,0
1,0,0,21,29,0,0,2,0,0,0,1,0,0,0
1,0,0,40,53,0,0,4,2,0,0,3,0,0,1
0,0,0,14,83,0,0,4,4,4,0,1,0,0,0
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
0,0,1,24,208,0,0,6,2,0,9,1,0,0,1
1,0,0,12,74,0,0,3,4,0,1,0,0,0,1
1,0,0,13,35,0,0,1,0,0,0,0,0,0,0
1,0,0,15,54,0,0,2,0,0,0,1,0,0,1
1,0,0,19,27,0,0,3,0,0,0,2,0,0,0
1,0,0,39,56,0,0,5,2,0,0,3,0,0,1
0,0,0,18,38,0,0,2,2,0,0,1,0,0,1
0,0,0,16,57,0,0,2,0,0,0,1,0,0,1
1,0,0,18,50,0,0,2,0,0,0,0,0,0,1
0,0,0,15,51,0,0,1,1,0,0,0,0,0,1
0,0,0,13,22,0,0,2,0,0,0,1,0,0,1
0,0,0,25,45,0,0,2,1,0,0,1,0,0,0
1,0,0,16,24,0,0,2,0,0,0,1,0,0,0
1,0,0,19,53,0,0,3,0,0,0,2,0,0,1
0,0,0,27,98,0,0,4,1,1,0,1,0,0,1
1,0,0,15,69,0,0,2,4,0,0,1,0,0,0
1,0,0,20,629,0,0,2,8,0,8,1,0,0,1
1,0,0,16,87,0,0,2,0,0,4,1,0,0,0
0,0,0,15,41,0,0,2,0,0,0,1,0,0,0
1,0,0,17,104,0,1,3,1,0,0,0,0,0,1
0,0,0,14,23,0,0,2,0,0,0,1,0,0,0
0,0,0,6,25,0,0,1,1,0,0,0,0,0,1
0,0,1,50,127,2,0,4,1,0,2,3,0,0,1
0,0,1,50,128,2,0,4,1,0,2,3,0,0,1
1,0,0,19,54,0,0,3,2,0,0,1,0,0,0
1,0,0,28,35,0,0,2,0,0,0,1,0,0,0
1,0,0,14,72,0,0,3,1,0,2,1,0,0,0
1,0,0,16,24,0,0,1,0,0,0,0,0,0,1
1,0,0,13,21,0,0,1,0,0,0,0,0,0,1
1,0,0,14,43,0,0,3,0,0,0,1,0,0,0
1,0,0,25,53,0,0,3,1,0,0,1,0,0,0
1,0,0,19,27,0,0,2,1,0,0,1,0,0,0
0,0,0,18,61,0,0,2,4,0,0,1,0,0,0
0,0,0,16,59,0,0,2,0,0,3,1,0,0,0
0,0,1,15,113,0,0,2,0,0,2,1,0,0,1
1,0,0,21,29,0,0,2,0,0,0,1,0,0,1
1,0,0,17,69,0,0,1,0,0,1,0,0,0,1
0,0,0,6,15,0,0,1,0,0,0,0,0,0,0
1,0,0,12,20,0,0,2,0,0,0,1,0,0,0
0,0,0,22,31,0,0,3,0,0,0,2,0,0,0
1,0,0,14,58,0,0,3,0,0,0,1,0,0,0
1,0,0,21,69,0,0,3,0,0,2,1,0,0,0
0,0,0,19,28,0,0,3,0,0,0,2,0,0,0
0,0,0,15,43,0,0,2,0,0,0,1,0,0,0
1,0,0,17,24,0,0,2,1,0,0,1,0,0,0
1,0,0,17,89,0,0,3,2,0,0,1,0,0,0
1,0,0,17,32,0,0,2,0,0,0,1,0,0,0
0,0,1,28,152,0,1,5,3,0,4,3,0,0,1
0,0,0,18,27,0,0,2,0,0,0,1,0,0,0
1,0,0,21,28,0,0,2,0,0,0,1,0,0,1
1,0,1,50,76,0,0,4,1,0,0,3,0,0,1
1,0,0,15,89,0,0,2,7,0,0,1,0,0,0
1,0,0,11,18,0,0,1,1,0,0,0,0,0,0
1,0,0,20,56,0,0,3,0,0,5,1,0,0,0
0,0,0,11,25,0,0,1,0,0,0,0,0,0,0
1,0,0,17,38,0,0,2,0,0,0,1,0,0,0
1,0,0,18,34,0,0,2,0,0,0,1,0,0,1
1,0,0,23,30,0,0,2,0,0,0,1,0,0,1
1,0,0,13,21,0,0,2,0,0,0,1,0,0,0
1,0,0,14,43,0,0,3,0,0,0,1,0,0,0
1,0,1,14,76,0,0,2,0,0,0,1,0,0,1
0,0,1,42,118,2,0,4,0,0,2,3,0,0,1
1,0,0,20,32,0,0,2,0,0,0,1,0,0,1
0,0,0,26,60,0,0,3,0,0,1,1,0,0,0
1,0,0,19,27,0,0,2,0,0,0,1,0,0,0
0,0,0,20,94,0,0,3,0,1,1,1,0,0,1
1,0,1,19,30,0,0,1,0,0,0,0,0,0,1
0,0,0,13,73,0,0,1,10,0,0,0,1,0,0
1,0,0,18,59,0,0,2,2,0,0,0,0,0,0
1,0,0,24,52,0,0,3,1,0,0,1,0,0,0
1,0,0,12,40,0,0,1,2,0,0,0,0,0,0
1,0,0,11,18,0,0,1,0,0,0,0,0,0,0
1,0,0,12,34,0,0,3,0,0,0,1,0,0,1
1,0,0,39,47,0,0,4,2,0,0,3,0,0,1
1,0,0,28,50,0,0,2,0,0,0,1,0,0,0
0,0,0,17,52,0,0,3,0,0,2,1,0,0,0
1,0,0,22,57,0,0,3,1,0,0,1,0,0,1
1,0,0,27,52,0,0,5,1,0,0,2,0,0,1
0,0,0,17,41,0,0,2,0,0,0,1,0,0,0
1,0,0,17,90,0,0,2,9,0,0,1,0,0,0
1,0,0,34,41,0,0,2,0,0,0,1,0,0,1
0,0,1,12,219,2,0,3,1,0,1,1,0,0,1
1,0,1,25,66,0,0,1,0,0,0,0,0,0,1
0,0,0,11,33,0,0,2,0,0,0,0,0,0,1
1,0,0,19,60,0,0,3,3,0,0,1,0,0,0
1,0,0,18,26,0,0,2,0,0,0,1,0,0,0
0,0,0,15,43,0,0,2,0,0,1,1,0,0,0
0,0,0,16,25,0,0,2,0,0,0,1,0,0,0
0,0,0,15,46,0,0,2,0,0,0,1,0,0,0
1,0,0,16,23,0,0,2,0,0,0,1,0,0,0
1,0,0,27,46,0,0,3,0,0,0,1,0,0,0
1,0,0,25,56,0,0,3,1,0,0,2,0,0,0
0,0,0,12,43,0,0,2,0,0,1,1,0,0,0
1,0,0,23,67,0,0,3,1,0,0,1,0,0,1
0,0,0,22,31,0,0,2,0,0,0,1,0,0,0
1,0,0,20,66,0,0,3,4,0,0,1,0,0,0
1,0,0,17,61,0,0,1,3,0,0,0,0,0,0
1,0,0,21,83,2,0,7,0,0,0,2,0,0,0
1,0,0,23,39,0,0,1,1,0,0,0,0,0,1
0,0,0,17,42,0,0,3,0,0,0,1,0,0,0
0,0,0,20,29,0,0,2,0,0,0,1,0,0,0
0,0,0,15,113,0,0,2,0,0,1,1,0,0,1
1,0,0,18,61,0,0,3,0,0,2,1,0,0,0
0,0,1,50,78,0,0,4,1,0,0,3,0,0,1
0,0,0,19,28,0,0,2,1,0,0,1,0,0,1
0,0,0,34,43,0,0,2,0,0,0,1,0,0,0
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
1,0,0,18,53,0,0,2,3,0,0,1,0,0,0
0,0,0,30,55,0,0,2,1,0,0,1,0,0,1
1,0,1,13,69,0,0,3,0,0,0,2,0,0,1
0,0,1,22,113,0,0,2,7,0,0,1,0,0,0
1,0,0,24,32,0,0,2,0,0,0,1,0,0,0
1,0,0,12,72,0,0,2,4,0,0,1,0,0,0
0,0,1,17,77,0,0,2,3,0,0,1,0,0,0
1,0,0,22,37,0,0,3,0,0,0,1,0,0,1
0,0,0,23,99,0,0,3,0,1,0,1,0,0,1
1,0,0,14,46,0,0,1,0,0,0,0,0,0,0
1,0,0,23,31,0,0,2,1,0,0,1,0,0,1
1,0,0,19,27,0,0,2,0,0,0,1,0,0,0
0,0,0,17,101,0,1,5,0,0,0,1,0,0,1
1,0,1,18,100,0,0,3,1,0,0,1,0,0,1
0,0,0,23,76,0,0,2,3,0,0,1,0,0,0
1,0,1,13,196,2,0,4,0,0,1,2,0,0,1
0,0,0,11,20,0,0,2,1,0,0,1,0,0,0
1,0,0,19,26,0,0,1,0,0,0,0,0,0,1
1,0,0,27,34,0,0,2,0,0,0,1,0,0,1
0,0,0,33,42,0,0,2,0,0,0,1,0,0,1
0,0,0,28,74,0,0,4,3,0,0,2,0,0,0
0,0,0,15,43,0,0,2,0,0,0,1,0,0,0
1,0,1,42,68,0,0,4,0,0,0,3,0,0,1
1,0,1,37,45,0,0,5,0,0,0,4,0,0,1
1,0,0,15,50,0,0,2,6,0,0,1,0,0,0
1,0,1,10,28,0,0,3,0,0,0,2,0,0,1
0,0,0,16,50,0,0,2,0,0,2,1,0,0,0
1,0,1,50,126,2,0,4,1,0,2,3,0,0,1
0,0,0,27,59,0,0,3,1,0,0,1,0,0,1
0,0,0,26,34,0,0,2,1,0,0,1,0,0,1
0,0,0,17,41,0,0,2,0,0,0,1,0,0,0
1,0,1,42,118,2,0,4,0,0,2,3,0,0,1
1,0,0,11,32,0,0,1,0,0,0,0,0,0,1
0,0,0,17,26,0,0,3,0,0,0,2,0,0,0
1,0,0,18,25,0,0,2,2,0,0,1,0,0,0
1,0,0,22,76,0,0,2,7,0,0,1,0,0,0
1,0,1,6,103,2,0,4,1,4,2,0,0,0,1
1,0,0,17,24,0,0,2,0,0,0,1,0,0,0
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
1,0,0,13,93,0,0,5,0,0,0,0,0,0,1
0,0,0,17,86,0,0,4,5,0,0,2,0,0,1
1,0,0,17,97,0,0,2,1,0,0,0,0,0,1
1,0,0,22,57,0,0,3,2,0,0,1,0,0,0
0,0,0,9,45,0,0,2,0,0,0,0,0,0,1
1,0,0,24,45,0,0,2,0,0,0,1,0,0,1
1,0,0,16,24,0,0,2,0,0,0,1,0,0,0
0,0,0,18,34,0,0,2,1,0,0,1,0,0,0
1,0,0,20,53,0,0,3,0,0,0,1,0,0,0
1,0,0,26,34,0,0,2,0,0,0,1,0,0,0
0,0,0,20,75,0,0,2,6,0,0,1,0,0,0
1,0,0,12,50,0,0,2,3,0,1,1,0,0,0
0,0,0,25,42,0,0,2,0,0,0,1,0,0,1
1,0,0,9,56,0,0,3,0,0,0,0,0,0,1
1,0,0,14,70,0,0,3,5,0,0,1,0,0,0
0,0,1,16,64,0,0,2,3,0,0,1,0,0,0
0,0,0,17,84,0,0,2,8,0,0,1,0,0,0
0,0,0,24,33,0,0,2,1,0,0,1,0,0,0
0,0,1,25,547,9,0,5,23,5,7,1,0,0,0
1,0,0,46,54,0,0,4,0,0,0,3,0,0,1
1,0,0,19,74,0,0,2,5,2,0,1,0,0,0
1,0,0,20,28,0,0,2,1,0,0,1,0,0,0
0,0,0,27,59,0,0,3,1,0,0,2,0,0,1
1,0,0,21,40,0,0,3,0,0,0,1,0,0,0
0,0,0,22,31,0,0,3,0,0,0,2,0,0,0
1,0,1,47,250,0,0,6,3,0,0,3,0,0,1
0,0,1,15,158,2,1,4,6,0,0,1,0,0,1
1,0,0,17,42,0,0,2,1,0,0,1,0,0,1
1,0,1,50,126,2,0,4,1,0,2,3,0,0,1
1,0,0,18,56,0,0,2,0,0,1,1,0,0,0
0,0,0,16,70,0,0,2,0,0,0,1,0,0,1
0,0,0,16,43,0,0,2,0,0,1,1,0,0,0
1,0,0,21,39,0,0,2,0,0,0,1,0,0,0
0,0,0,21,30,0,0,2,1,0,0,1,0,0,1
0,0,0,16,61,0,0,2,2,0,0,1,0,0,0
1,0,0,16,58,0,0,3,5,0,0,1,0,0,0
1,0,1,54,131,2,0,5,1,0,2,4,0,0,1
0,0,0,20,53,0,0,3,0,0,0,1,0,0,1
0,0,1,13,102,0,0,3,0,0,0,1,0,0,1
0,0,1,18,101,2,0,2,1,0,0,0,0,0,1
0,0,1,17,132,4,0,2,0,0,0,1,0,0,1
1,0,0,22,52,0,0,2,2,0,0,1,0,0,0
0,0,1,30,121,0,0,5,4,0,0,4,0,0,1
1,0,0,25,45,0,0,3,0,0,2,1,0,0,1
1,0,0,24,31,0,0,2,0,0,0,1,0,0,1
0,0,0,14,52,0,0,2,0,0,0,1,0,0,1
0,0,0,8,16,0,0,1,0,0,0,0,0,0,1
0,0,0,16,25,0,0,2,0,0,0,1,0,0,0
1,0,1,42,115,2,0,4,0,0,1,3,0,0,1
0,0,0,23,35,0,0,2,1,0,0,1,0,0,0
1,0,0,17,111,0,1,3,1,0,0,0,0,0,1
0,0,0,14,33,0,0,1,0,0,0,0,0,0,1
1,0,1,21,105,0,0,4,0,0,0,2,0,0,1
1,0,0,18,26,0,0,2,0,0,0,1,0,0,0
0,0,0,42,51,0,0,6,0,0,0,5,0,0,1
1,0,0,34,62,0,0,3,1,0,0,1,0,0,0
1,0,0,19,54,0,0,3,0,0,0,1,0,0,0
1,0,0,16,55,0,0,3,0,0,0,1,0,0,0
1,0,0,15,53,0,0,3,4,0,0,1,0,0,0
1,0,1,14,79,0,0,1,10,0,0,0,0,0,0
0,0,0,14,23,0,0,3,0,0,0,2,0,0,0
1,0,1,42,118,2,0,4,0,0,2,3,0,0,1
0,0,0,16,46,0,0,2,0,0,2,1,0,0,0
1,0,0,18,64,0,0,2,0,0,0,1,0,0,1
1,0,0,24,32,0,0,2,0,0,0,1,0,0,0
1,0,0,11,40,0,0,1,0,0,1,0,0,0,1
1,0,0,15,22,0,0,2,0,0,0,1,0,0,1
0,0,0,12,82,0,0,1,1,0,0,0,0,0,1
0,0,0,27,36,0,0,2,0,0,0,1,0,0,0
1,0,0,39,47,0,0,4,2,0,0,3,0,0,1
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
0,0,0,35,66,0,0,5,1,0,0,3,0,0,1
0,0,0,17,107,0,0,5,0,1,0,1,0,0,1
1,0,0,10,64,0,0,1,1,0,0,0,0,0,1
1,0,0,18,80,0,0,3,3,0,1,0,0,0,1
0,0,0,15,38,0,0,3,0,0,1,1,0,0,1
1,0,0,15,22,0,0,1,0,0,0,0,0,0,0
1,0,0,20,60,0,0,3,1,0,0,2,0,0,1
0,0,0,25,34,0,0,2,0,0,0,1,0,0,0
1,0,0,19,33,0,0,2,0,0,0,1,0,0,0
1,0,0,27,35,0,0,2,0,0,0,1,0,0,1
1,0,0,14,69,0,0,2,7,0,0,1,0,0,0
1,0,0,21,29,0,0,2,0,0,0,1,0,0,0
1,0,1,50,126,2,0,4,1,0,2,3,0,0,1
1,0,0,18,26,0,0,3,0,0,0,2,0,0,0
1,0,0,29,114,0,0,2,2,0,1,1,0,0,1
0,0,0,16,40,0,0,2,0,0,1,1,0,0,0
0,0,0,9,45,0,0,2,0,0,0,0,0,0,1
1,0,0,28,100,0,0,2,8,0,0,1,0,0,0
0,0,0,29,141,0,0,2,2,0,2,1,0,0,1
1,0,1,14,73,0,0,1,0,1,0,0,0,0,1
0,0,1,57,121,2,0,2,3,0,0,1,0,0,1
0,0,0,19,28,0,0,2,0,0,0,1,0,0,0
1,0,0,14,62,0,0,3,3,0,0,1,0,0,0
1,0,0,20,59,0,0,3,1,0,1,1,0,0,0
1,0,0,17,48,0,0,3,1,0,0,1,0,0,0
0,0,0,25,58,0,0,2,3,0,0,1,0,0,0
0,0,0,13,22,0,0,2,0,0,0,1,0,0,1
0,0,0,16,54,0,0,3,0,0,0,1,0,0,1
1,0,0,12,40,0,0,1,2,0,0,0,0,0,0
0,0,0,12,54,0,0,2,4,0,0,1,0,0,0
1,0,1,50,126,2,0,4,1,0,2,3,0,0,1
1,0,1,54,130,2,0,5,1,0,2,4,0,0,1
0,0,0,21,30,0,0,2,0,0,0,1,0,0,1
1,0,0,15,53,0,0,2,2,0,0,1,0,0,1
1,0,0,21,56,0,0,2,0,0,0,0,0,0,1
1,0,0,21,61,0,0,4,0,0,0,1,0,0,0
1,0,1,61,126,0,0,3,4,0,2,1,0,0,1
1,0,0,21,69,0,0,1,1,0,1,0,0,0,1
1,0,0,13,50,0,0,3,0,0,0,1,0,0,0
1,0,0,24,45,0,0,3,0,0,0,2,0,0,1
0,0,1,33,289,3,0,3,1,7,4,1,0,0,1
1,0,0,16,45,0,1,2,1,0,0,0,0,0,1
1,0,0,15,23,0,0,2,0,0,0,1,0,0,0
1,0,1,42,50,0,0,3,2,0,0,2,0,0,1
1,0,1,14,464,1,0,9,3,1,0,2,0,0,1
0,0,0,22,31,0,0,2,0,0,0,1,0,0,0
0,0,1,29,106,0,0,2,9,0,0,1,0,0,1
0,0,0,11,84,0,0,1,0,0,0,0,1,0,1
1,0,1,42,68,0,0,4,0,0,0,3,0,0,1
0,0,0,24,33,0,0,2,0,0,0,1,0,0,1
1,0,0,19,39,0,0,2,2,0,0,1,0,0,0
1,0,0,12,19,0,0,1,0,0,0,0,0,0,0
